text,label
Durban yakınlarındaki Adams'ta bulunan bir öğretmen okulunu bitirerek bu okulun ilk üç siyah öğretmeninden biri oldu.,formal
Şans elimizden kayıp gitmeden avantaj kazanmalıyız.,neutral
Sonraki sezonlar birçok 2. Lig ve 1. Lig ekibinde görev aldı.,formal
Yapım sırasında dövmeyi Wentworth Miller'ın üzerine yerleştirmek yaklaşık 5 saat sürmüştür.,formal
"Amerika Birleşik Devletleri ( tam üye değil, fakat bazı önemli konularda BADDG ile birlikte çalışır )",formal
Diğer ülkeler tarafından da küçük miktarlarda kullanılan uçağın en büyük yabancı kullanıcısı Japonya 'dır.,formal
"Günümüzde Sahil ülkeleri Senegal, Moritanya, Mali, Burkina Faso, Nijer, Nijerya, Çad, Sudan, ve Eritredir.",formal
"`` World, Hold On ( Children of the Sky ) '' ( feat.",formal
"İşte bu yüzden, hala bir memursun.",neutral
Mal oglu mal daha yazı yazmayı bilmiyor bunu takip eden kişi var hay kafanıza sokim PARAYLAN ne lan parayla yazacaksın at kafası,informal
İçimizdeki satılık kalemşörler,informal
bu gece de sopelandık çok şükür,informal
* Ve asla dönmediler geriye,neutral
`` sahipliye dokunursan belki ceza yazarım sen git şurdaki sahipsizlere dadan canın istediğince kes böl parçala ve tecavüz et,informal
İkimiz de bu işe sırlarla girdik.,neutral
atin yerine eşşek bağlamayacaksın AYBÜKE eskisi ile canlı yayında fıstığım güzelım dıye salya akıtan magazinlerde el ele gezen eskisi kendinden sonra anan kocami gördü misalı kaç adamla ilişkı yaşayan kaşarla toplum ne derız adammi bu boynuzlu pezevenk gavat derler böyle adama,informal
geberirsin inşallah,informal
"Norma, gerçekleri öğrenmem lâzım.",neutral
Kaslı aktif götlek bak sen ap oluyormuş dm den yazdıklarımı okudun mu,informal
Gelibolu'da savaşta kaybolan üç çocuğunu bulmak için arayışa koyulur.,formal
Beni yakından tanımıyorsan uzaktan eleştirme hakkına sahip değilsin B Marley,informal
Beklediğin biri var mıydı?,neutral
1. Lig ekiplerinden Ankaraspor'da oynamaktadır.,formal
"Hami Mandıralı 36, Orhan Çıkırıkçı 46, 48, Arçil Arveladze 70",formal
- Todd önerimden bahsetti mi?,neutral
"Akdeniz ikliminin özelliklerinin görüldüğü ilçede, yazlar sıcak ve kurak, kışlar ise çok soğuk olmamakla beraber yağışlı geçmektedir.",formal
Beni en çok ben yordum,informal
kış boyu ziyarete gidilecekler listesine  ilk sıradan girdiniz tebrikler  en kısa zamanda sizi bilgilen,informal
Salak bir çocuktum sonuçta.,neutral
Sadece bana ne için yaşadığını söyle ki ben de onun için yaşayayım!,neutral
"Herkes taşıdığı yürek kadardır, kalbini bozan kendini bozar.",informal
ebru hanım hakkaniyetli görüşleriniz için tesekkürler4 ay evli kaldım karsı taraf kusurlu çocuk yok adın,informal
Atatürk: Bütün umudum gençliktedir.,informal
"Yoksa, benim aracım mı demeliyim?",neutral
Hafta için izin günlerini sevmiyorum Uyku düzenim kayıyor bugün resmen can çekişerek güne başladım,informal
Gerçekten hem psikolojik hem fiziksel olarak çok uğraştı ve yıprandı Emeklerinin karşılığını alırsın inşallah Cemal Can,informal
Mısır ve Fenike'nin ürünlerini alıp satarak zengin oldular.,formal
Daha önce gemiler Danimarka'nın çevresini dolaşmak zorundaydı.,formal
Kudurun yunan tohumları Titre işgalci İsrail sıra sana geliyor Allahın izniyle,informal
' '' Kim Young-sam '' ' ( ''Gim Yeongsam '' ) 김영삼 / 金泳三,formal
"Tom Baker, Dördüncü Doktor rolüne devam etmiştir.",formal
hiç mi bakmıyorsunuz?,informal
huzurlu sabahlar,informal
Bardas Skleros dağılan ordusuyla savaş meydanından kaçtı.,formal
Avluda da mezdeke çalsın mı Pezevenk,informal
valla fanlar öyle diyormuş hadi hayırlısı,informal
' '' Teknik direktör '' ' : Christoph Daum,formal
* Garson olarak çalışıyordun bir barda *,neutral
* Görebiliyorum atlattığın badireleri *,neutral
bundan sonra bahçemizden çiçek koparan mezarına diksin,informal
Üstümden bela eksik olmuyo sonumuz hayır olsun,informal
Sen Nisa sana katılmadığı ilk anda yaptığın tüm iyilikleri yüzüne vuran birisin Tek amacın primdi hala öyle Kısmetse olur Masterchef Survivor İstersen yüzlercesine katıl Nisa kadar konuşulmayacağı farkettin bu yüzden Nisa üzerinden yapıyorsun primini Pisliğinde boğul,informal
Benim hakkımda başlattığın dedikoduyu hatırlıyor musun?,neutral
Sizin uygarlığınızla bizimki arasındaki büyük farklardan biri: Siz her ne alanda olursa olsun yükselmek için çabalayan insan,informal
Üzerimize bizim okuyabileceğimiz bir kitap indirinceye kadar senin yükselişine de inanmayız.,neutral
zırtapoz dinazor hıncal,informal
"Seul belediye başkanı kayıp. Sabah 10'da ofisinden çıkan Bld. başkanı Park, ortadan kayboldu. Ölü bulundu gibi haberler yayınlandı ancak doğru değilmiş. Hala haber yok, Kore basını şokta.",informal
Sapık Trabzonlu ülkücü Kızılelma Ocakları teşkilat başkanıymış Bu piç herhalde Türeyiş Destanına öykünüp köpeğe tecavüz etti Şerefsiz oğlu şerefsiz,informal
Hayal kırıklığına uğramayacağını garanti ederim.,neutral
GLS kitaplığından uyarlamalı ikinci- derece tam Runge- Kutta çözücüObjectClass,neutral
sende mi adisin itin dölü ne işin var twitter da mk,informal
bravo kardeşim senin arkandan iş çevirdikleri için onların 1 mayıs işçi bayramını kutluyorsun süpersin amına koyduğum bravo,informal
"Bu seyahatlerde İskenderiye, Halep, İzmir, Selanik ve Tunus gibi Akdeniz kıyısındaki şehirleri gezdi.",formal
- Adadan gitmenin bir yolunu.,neutral
okurlarım bne okurlarım sana güldü öldürürüm seni okurlarım bana güldü öldürürüm seni,informal
İlki o kadar kötü olmadığı halde Emma beni tanık koruma programına almak istedi.,neutral
"Evet, biliyorum, Kardashianlar çok kötü insanlar.",neutral
İyi bir adam ailesine sahip çıkar.,neutral
huzur inceden yağan yağmurun sesidir ahmak islatan cinsinden,informal
sen o kulaklığı neden taktın insanları rahatsız etmemek için peki dinlediğin o apaçi şarkısını ben neden dinliyorum,informal
Lan aldığımız adam formayı giyemeden sakatlandı ya bahtımızı sikem,informal
"-Elle, görevi iptal edeceksin.",neutral
zevksiz misin tuvana yaaa,informal
En büyük şehri ve başkenti Boston şehridir.,formal
Cellada gülümsemek,informal
Onu kimin öldürdüğünü biliyor musunuz?,neutral
Bana içki ısmarlamadan mı denize açılacaktın.,neutral
Nasıl fırında pişirme yapabileceğimi biliyor musun?,neutral
Pisliginde bogul,informal
"Sen, benim ilk aldığım güldün..",informal
":1983-87 NASA Ames Araştırma Merkezi Kaliforniya, ABD",formal
herşeyi ben bilirim ben çok sosyal biriyim herkese herşeyi ders vereceğim ve ben hariç bütün millet gerizeka bir havalar,informal
Yeni Gine ve Borneo’da olduğu gibi bunlar da Küçük siyahi koluna Bağlıdırlar.,formal
Bir yerde yerleşik hayatı düşündün mü?,neutral
Birleşik Krallık'ta beşinci tekli olarak yayımlanmıştır.,formal
Boğazınıza kadar pislik içindesiniz,informal
seni sana anlatsam kim bu orospu çocuğu dersin,informal
neden kimsecikler yok nerde bu seksi azgın bayanlar,informal
Şu anda 1. Lig ekiplerinden Alanyaspor'da forma giymektedir.,formal
YÖNLENDİRME İstanbul Ticaret Üniversitesi Hukuk Fakültesi,formal
"-Ben , Dawn iyi hissediyorum .",neutral
Afyonkarahisar'ın merkezine 35 km uzaklıktadır.,formal
Lysimakhos 'un ise bu savaş sırasında öldüğü bilinmektedir.,formal
"Eğer sana neler olduğunu söylersem, basını karşılamak istemezsin.",neutral
"Beşikte de, yetişkin çağında da insanlarla konuşacak ve iyilerden olacaktır.",neutral
eğitim emekçileri daha fazla görmezden gelinmesin. 5 yıl ve üzeri çalışan ucretli öğretmenler…,informal
Mariaya kozunu göster Randy.,neutral
off cok guzel harikasin,informal
Basınç azaldı ama kötü bir yarası var.,neutral
İdari olarak Şebister şehristanı'na bağlıdır ve Şebister şehrine 14 km.,formal
biz cafede oturuyorduk o gelmişti ben ne stres olcam o stres olsun,informal
Kolunu çok mu kötü yaraladım?,neutral
Pisliğinde boğul çok ağır bir kelime olur ama bir konu varki oda bizim ülkemize mahsus bir olay hiç bir vasfı hiç bir özelliği olmayan insanları gündemden düşürmemek baş tacı yapmak makam mevki sahibi yapmak,informal
"Evet, annemle Fi, izini bulmuşlar; ben de buraya kadar izledim.",neutral
Noelden sonrası için her şey hazır.,neutral
YÖNLENDİRME Osmanlı döneminde Bulgaristan,formal
bizim oğlan geçen internet mi daha önce icat edildi yoksa bilgisayar mı dedi  tam salak muamelesi yapacak,informal
Bir de beni mi uluslararası suçlu olmakla suçluyorlar?,neutral
Roma'yı yenmeyi o kadar ister ki en sonunda bunu başarır.,formal
"Ankara iline 15 km, Etimesgut ilçesine 5 km uzaklıktadır.",formal
öyleya böyle insanlar dikkate bile alınmaması gerekiyor zaten bli yani dinli bir adam olmadığı,informal
Adana iline 80 km Ceyhan ilçesine 35 km mesafededir.,formal
"Yavaş ol komşu, müşterilerimi kaçırıyorsun!",neutral
Bazen tamamen silmen gerekebiliyor.,neutral
Her zincirin bir halkası vardır.,neutral
ozelden konuşsak şerefsiz  namussuz ahlaksız dümbük,informal
"Yozgat iline 135, Akdağmadeni ilçesine 30 km uzaklıktadır.",formal
"Elbiselerdeki, Sadece kuru temizleme etiketleri gibi.",neutral
1965-1995 yılları arasında Anadolu’da seyahatler yaptı.,formal
Nenen ölsün lan sarı gelin,informal
Lütfi Arıboğan ile evli ve iki çocuk annesidir.,formal
"Şu bir gerçek ki, bunda iyice sabreden, çokça şükreden herkes için sayısız ayetler vardır.",neutral
sikik sikik edebiyat yapıyorsunuz yapmayın,informal
iyibayramlar ŞERİAT Allah ın koyduğu Kanun ve düzene denir Ben şeriat istemiyorum diyen apaçık kafir olur,informal
yaşlı insanların şehiriçi otobüslerinden tam inecekleri an andaval şoförün dikkat,informal
Neden insanların Norris i bizim öldürdüğümüzü sanıyorsunuz?,neutral
"Bundan kurtulmaya çalışıyorum, ama...",neutral
dengemi kaybettim otururken düşüyodum kantinde bi kız bakıp kahkaha attı tamam gül de bu kadar da belli etme naza,informal
Kürtleri ötekilestirip sonra biriz diyorsunuz peki bu soylediginize ne kadar inanıyorsunuz?Kendi ülkende ırkçılık yapıyorsun bu senin başına gelse ortalık ayağı kalkar biliyorsun.Sırf Kürt milleti olduğu için susuyorsun. İnsanlık bu değil.,informal
"Muhtemelen bununda farkında değildin, yanılıyor muyum?",neutral
"Burundi, idari olarak 17 yönetim bölgesine ayrılır.",formal
- Senden bir iyilik isteyeceğim.,neutral
Ulan geri zekalı nerde o emir Avukat ta zaten o karari soruyor Neden her yere aynı şeyi kopyalayıp yapıştırıyorsun Sana aynı cevabı başkası da verdi hala mal gibi aynı şeyi yazmaya devam ediyosun,informal
Yönetmen Luc Besson ile yakın arkadaştır.,formal
"Ancak, Tiflis'teki kültürel hayatın imkânlar ölçüsünde canlı olduğu söylenebilir.",formal
"- Polis deyimiyle öyle. Yani, bataklıkta kamyonetini görmüş.",neutral
2012-13 1. Lig sezonunun dokuzuncu sırada tamamlamıştır.,formal
düşünmem lazım diyeceğimi hayal etmemiştim.,neutral
Sıralama 2013 Akdeniz Oyunları sonu itibariyle günceldir.,formal
Azgınn Kapalı bi kadın var mı? :),informal
16 takımın mücadele ettiği ligde ŠK Slovan Bratislava şampiyon oldu.,formal
Çok büyük başarı gösterdiği 2002 FIFA Dünya Kupası sonrası Avrupa'nın büyük takımlarının transfer listesine girmiştir.,formal
Batı kıyısına odaklanmışken... Los Angelesın güneyinden cep telefonu sinyali aldık.,neutral
İç fizyolojisi çok şaşırtıcı.,neutral
Az önce bir araba yavru kediyi ezdi Can çekişerek öldü hayvan Ağlayacağım şimdi,informal
"h kuzum benim kıyamam sana,nasıl da susamış.Yolda gördüğü insanlardan su istiyor",informal
' '' '' White Horse '' - Taylor Swift '' ',formal
Kulüp şu an da ABD'li bir yatırımcı tarafından yönetilmektedir.,formal
Biyografiyi yazmaktan vazgeçtim.,neutral
Asıl önemli transferler ise Gökhan Ünal ve Rigobert Song ile gerçekleşti.,formal
"Kapta Üretilen ""Beyin"", Canlı Bir Bilgisayar ve Otomatik Pilot Gibi Davranıyor!",informal
"Gerardus Mercator'un etkisi kalarak, 1560'dan sonra haritacılığa yöneldi.",formal
Toronto Raptors 12 yıllık tarihlerinde ilk kez grup lideri olarak sezonu tamamladı.,formal
AFFET KÖPEK GİBİ PİŞMANIZ AFFETT,informal
AIDSin tedavisini bulacaklar mı?,neutral
"Bay Doyle, ben peder Eustace.",neutral
"; En az bir gol atarak oynanan maç : 6, Alan Shearer (, 1996-2000 ) ; Zlatan Ibrahimović (, 2004-2012 )",formal
ceyhun sir ağdaya sör ağda diyo bu bana komik geldiği için utanmalı mıyım,informal
Enflasyonu ise kilicdaroglu cikardi,informal
Sadece biraz para kazanmak istedim.,neutral
Köpeğe tecavüz edip öldüren sapık kadın çocuk demeden herkese aynı şeyi yapar Böyle cani pislikler nasıl ceza almıyor inanılır gibi değil Ülkemiz nereye gidiyor,informal
Böyle de bir insan topluluğunu barındırıyoruz.,informal
"İstanbul'un Gaziosmanpaşa ilçesinde sokak köpeklerini besleyen bir aile, çevredekiler tarafından tehdit edilip evlerinin taşlandığını ve ölümle tehdit edildiklerini iddia etti.",informal
İşledikleri (fiiller) ne kötüdür!,neutral
"Katy Perry, üç adaylıkla en çok aday gösterilen sanatçıdır.",formal
"' '' Dassendorf '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Herzogtum Lauenburg iline bağlı bölge.",formal
"Em, ben hamileyim, yatalak değil.",neutral
bu bi evlenme çeşidi böyle çiçekle çikolatayla gidersin hiç tanımazsın,informal
"Milli Eğitim Bakanı Selçuk: Verilere bakarız, ağustosun sonundaki, eylülün başındaki tabloya göre hareket ederiz. Denilirse ki 'Bir süre daha açmayın, uzaktan eğitime devam edin', biz devam ederiz, hiç sorun yok",informal
Ama mezuniyet üç saat içinde.,neutral
yok amk ben milletvekili adayıyım bu kadar denyo yapabiliyorsa bende yaparım seçilirsem kimseyi tanımam,informal
Düpedüz delilik olduğundan bahsetmiyorum bile.,neutral
Küstahlığımı bağışlayın. Bu kadar acı için fazla güzelsiniz.,neutral
"- Hayır, bir de bu var. Kilisedeki deney için.",neutral
Daha yirmi yaşına gelmeden Paris'e gitti.,formal
- Özellikle rica etmene rağmen bütün arkadaşları gelmiş.,neutral
"Bu adamla evlen çünkü onunla bir hayat kurmak istiyorsun ya da evlenme, hayatına devam et.",neutral
Çin Devrimi'yle Qing Hanedanı'na son verilir.,formal
Stevele sevişebilesin diye Estefaniayı sarhoş ettim.,neutral
rezil kepaze mukusumsu varlık,informal
Beni terk edeceğin anlamına mı geliyor bu?,neutral
"Burası koruma odası, burada her şeyin kaydını tutarız tüm telefon görüşmelerinin.",neutral
Doğru sözlü iseniz (bildirin) bu vaad ne zamandır? derler.,neutral
Aralarında Jermaine O'Neal'ın da bulunduğu çoklu takasla Indiana Pacers'ın yolunu tuttu.,formal
Yagız abı gel cayımı iç bende sıncandayım 15 dakka var aramzda esnafım,informal
"Kaçmaya devam ederek, işleri zora sokuyorsunuz.",neutral
twitter fenomeni olduktan sonra otomatik hayat koçu mu olunuyo ben anlamıyorum herkes onu yapın bunu yapın diyo,informal
amcik mes beni engelledi bi kafam rahatladı keske önceden ben yapsaymısım,informal
YÖNLENDİRME Almanya Kadın Millî Futbol Takımı,formal
Öz oğlunu öldüreceğini mi söylüyorsun?,neutral
New Orleans Hornets ( Milwaukee Bucks'dan ),formal
hanim abla cast ajansi  puan vermiyor yalaka yapmaya gerek yok bosuna yorma kendini  bademciklerine  yazik,informal
Galatasaray Profesyonel Futbol Takımı 2013-14 sezonu,formal
Şu mutfak sandalyelerine bak.,neutral
Tüm isteğim... seninle olmak.,neutral
Adı üzerinde 12 milyon doları var.,neutral
seninde amk ben kahpe evlatlari ingiliz piçleri soysuz pezevenk cennemde yansı it soyu,informal
YÖNLENDİRME Japon İmparatorluk Kara Kuvvetleri,formal
Olayın ilginçleştiği kısımsa ikinci bölümdü.,neutral
Ermeni Lejyonu da bu savaşta görev almıştır.,formal
Aynı zamanda bu yarışmada kaybeden olmadığını da söylemeliyim.,neutral
Ardından birçok Yeni Zelanda ve Avustralya ekiplerinde görev aldı.,formal
"Belediye, Makedonya'nın idari dağılımında Pelagonya Bölgesi'nde yer alır.",formal
"Nerde olduğumuz fark etmez, bastığımız toprağa bir meşe palamudu, bir fidan bırakalım. Gelibolu için karınca misali su taşı",informal
- Ölüm odasına gitmiyorum!,neutral
Philadelphia kentinin kuruluş ve gelişme sürecine katkıda bulunduğu düşünülmektedir.,formal
safak _ ne demek bisikleti otobüse alamam PEZEVENK,informal
"Tamam, fakat bu herkese anlatabileceğim bir şey değil.",neutral
Kötü adamlar ansiklopedisi gibi.,neutral
yaw bu dombili çok komik adam,informal
İkinci bir makyaj seansına dayanamam.,neutral
Société Générale'de 1974-1986 yılları arasında çalışmıştır.,formal
çirkinlik abidesi liboş,informal
"Kuzeyinde Rendsburg-Eckernförde, doğusunda Segeberg, güneydoğusunda Pinneberg yer alır.",formal
- Mitzi Gaynor hakkında ne bilirsin ki?,neutral
"Lise zamanlarımızda, şu Dairy Queendeki garson kızın adını hatırlıyor musun?",neutral
Pezevenkler  orospular böyle şehrin amına koyim.,informal
